flightTime,trackId,planId,lng,lat,alt,heading,pitch,roll
2026-06-04 10:07:42.500,drone_001,PLAN3,104.376362,30.581491,2489.2,92.78,-3.3,2.63
2026-06-04 10:07:42.500,drone_002,PLAN3,103.80572,30.785114,2303.2,44.9,-4.08,2.01
2026-06-04 10:07:43.000,drone_001,PLAN3,104.37726,30.581754,2483.8,92.6,-4.11,3.3
2026-06-04 10:07:43.000,drone_002,PLAN3,103.80507,30.78458,2296.7,44.71,-4.17,1.98
2026-06-04 10:07:43.500,drone_001,PLAN3,104.378215,30.582022,2475.8,92.59,-4.22,3.55
2026-06-04 10:07:43.500,drone_002,PLAN3,103.80441,30.78405,2292.4,44.67,-3.52,2.36
2026-06-04 10:07:44.000,drone_001,PLAN3,104.379131,30.582228,2469.1,92.5,-4.07,3.94
2026-06-04 10:07:44.000,drone_002,PLAN3,103.803798,30.783521,2283.9,45.1,-3.8,1.57
2026-06-04 10:07:44.500,drone_001,PLAN3,104.379884,30.582512,2461.0,93.25,-3.57,4.06
2026-06-04 10:07:44.500,drone_002,PLAN3,103.803179,30.782989,2277.7,44.86,-3.99,2.03
2026-06-04 10:07:45.000,drone_001,PLAN3,104.380852,30.582684,2457.5,92.32,-3.06,3.15
2026-06-04 10:07:45.000,drone_002,PLAN3,103.802456,30.782489,2271.8,45.28,-4.02,2.38
2026-06-04 10:07:45.500,drone_001,PLAN3,104.381779,30.58299,2449.2,91.95,-3.96,3.44
2026-06-04 10:07:45.500,drone_002,PLAN3,103.801858,30.781924,2264.0,45.26,-4.38,2.28
2026-06-04 10:07:46.000,drone_001,PLAN3,104.382656,30.583253,2441.1,92.15,-4.26,4.19
2026-06-04 10:07:46.000,drone_002,PLAN3,103.801201,30.781445,2258.7,45.6,-3.67,1.66
2026-06-04 10:07:46.500,drone_001,PLAN3,104.383566,30.583418,2434.1,91.97,-3.69,4.52
2026-06-04 10:07:46.500,drone_002,PLAN3,103.800567,30.780906,2251.7,45.28,-3.95,0.76
2026-06-04 10:07:47.000,drone_001,PLAN3,104.384411,30.583771,2428.5,92.14,-2.97,3.03
2026-06-04 10:07:47.000,drone_002,PLAN3,103.79997,30.780441,2244.5,45.13,-4.14,0.7
2026-06-04 10:07:47.500,drone_001,PLAN3,104.385345,30.58401,2421.2,91.76,-2.86,3.94
2026-06-04 10:07:47.500,drone_002,PLAN3,103.799314,30.779908,2237.4,45.39,-3.44,1.06
2026-06-04 10:07:48.000,drone_001,PLAN3,104.386205,30.584253,2411.4,91.86,-3.57,2.68
2026-06-04 10:07:48.000,drone_002,PLAN3,103.798725,30.779344,2231.0,45.38,-3.09,2.21
2026-06-04 10:07:48.500,drone_001,PLAN3,104.387074,30.584504,2405.6,92.21,-4.18,3.44
2026-06-04 10:07:48.500,drone_002,PLAN3,103.798057,30.778787,2222.4,45.22,-3.53,1.96
2026-06-04 10:07:49.000,drone_001,PLAN3,104.388073,30.58474,2401.2,91.27,-4.1,4.48
2026-06-04 10:07:49.000,drone_002,PLAN3,103.79743,30.778285,2216.5,46.16,-4.67,1.48
2026-06-04 10:07:49.500,drone_001,PLAN3,104.38889,30.584932,2391.5,91.39,-4.32,3.4
2026-06-04 10:07:49.500,drone_002,PLAN3,103.796772,30.777754,2210.4,45.75,-4.32,1.73
2026-06-04 10:07:50.000,drone_001,PLAN3,104.389789,30.585262,2386.2,92.23,-3.51,3.35
2026-06-04 10:07:50.000,drone_002,PLAN3,103.796137,30.777254,2202.7,45.7,-2.99,1.76
2026-06-04 10:07:50.500,drone_001,PLAN3,104.390696,30.585498,2376.9,91.97,-3.93,3.17
2026-06-04 10:07:50.500,drone_002,PLAN3,103.795529,30.776698,2197.0,45.67,-2.89,1.52
2026-06-04 10:07:51.000,drone_001,PLAN3,104.391613,30.585717,2371.3,91.16,-4.68,3.79
2026-06-04 10:07:51.000,drone_002,PLAN3,103.794874,30.776196,2189.3,46.1,-2.67,1.39
2026-06-04 10:07:51.500,drone_001,PLAN3,104.392468,30.585938,2364.1,91.57,-3.03,3.09
2026-06-04 10:07:51.500,drone_002,PLAN3,103.794168,30.775695,2181.9,46.26,-4.54,1.16
2026-06-04 10:07:52.000,drone_001,PLAN3,104.393383,30.586234,2353.6,91.23,-2.99,3.11
2026-06-04 10:07:52.000,drone_002,PLAN3,103.793615,30.775104,2174.7,45.69,-3.68,2.47
2026-06-04 10:07:52.500,drone_001,PLAN3,104.394204,30.586496,2345.5,91.33,-3.7,3.78
2026-06-04 10:07:52.500,drone_002,PLAN3,103.792966,30.774596,2166.3,45.89,-4.17,2.75
2026-06-04 10:07:53.000,drone_001,PLAN3,104.395138,30.586679,2340.5,91.21,-3.99,3.53
2026-06-04 10:07:53.000,drone_002,PLAN3,103.792307,30.774109,2159.9,45.76,-3.82,2.11
2026-06-04 10:07:53.500,drone_001,PLAN3,104.396023,30.586964,2332.6,91.23,-3.01,3.88
2026-06-04 10:07:53.500,drone_002,PLAN3,103.791689,30.7736,2153.9,45.55,-4.41,1.91
2026-06-04 10:07:54.000,drone_001,PLAN3,104.396922,30.58723,2324.7,91.03,-4.04,3.2
2026-06-04 10:07:54.000,drone_002,PLAN3,103.79104,30.773065,2146.9,45.77,-4.07,2.34
2026-06-04 10:07:54.500,drone_001,PLAN3,104.397822,30.587442,2316.0,91.19,-3.29,3.42
2026-06-04 10:07:54.500,drone_002,PLAN3,103.790444,30.772492,2139.7,45.95,-3.91,2.06
2026-06-04 10:07:55.000,drone_001,PLAN3,104.398739,30.587731,2308.4,90.53,-3.18,3.73
2026-06-04 10:07:55.000,drone_002,PLAN3,103.789796,30.772013,2132.4,46.28,-3.25,2.5
2026-06-04 10:07:55.500,drone_001,PLAN3,104.399649,30.587942,2301.3,90.88,-2.76,3.65
2026-06-04 10:07:55.500,drone_002,PLAN3,103.789117,30.771371,2124.8,45.79,-3.52,1.6
2026-06-04 10:07:56.000,drone_001,PLAN3,104.400461,30.58822,2292.8,90.49,-4.06,3.22
2026-06-04 10:07:56.000,drone_002,PLAN3,103.788506,30.770939,2117.2,46.42,-4.22,1.64
2026-06-04 10:07:56.500,drone_001,PLAN3,104.401413,30.588444,2286.1,90.67,-3.77,3.09
2026-06-04 10:07:56.500,drone_002,PLAN3,103.787897,30.770394,2108.7,46.22,-3.8,1.17
2026-06-04 10:07:57.000,drone_001,PLAN3,104.402281,30.588718,2279.2,90.18,-3.84,3.83
2026-06-04 10:07:57.000,drone_002,PLAN3,103.787252,30.769876,2103.1,46.57,-3.84,2.28
2026-06-04 10:07:57.500,drone_001,PLAN3,104.403162,30.588978,2268.7,90.63,-3.19,3.95
2026-06-04 10:07:57.500,drone_002,PLAN3,103.78664,30.769367,2094.8,46.58,-4.01,2.02
2026-06-04 10:07:58.000,drone_001,PLAN3,104.404127,30.589173,2262.9,90.33,-3.55,4.01
2026-06-04 10:07:58.000,drone_002,PLAN3,103.785992,30.76884,2087.0,46.75,-2.71,1.97
2026-06-04 10:07:58.500,drone_001,PLAN3,104.404904,30.589422,2255.1,89.79,-3.67,3.47
2026-06-04 10:07:58.500,drone_002,PLAN3,103.785339,30.768315,2079.1,46.76,-3.9,2.32
2026-06-04 10:07:59.000,drone_001,PLAN3,104.405821,30.589716,2244.6,90.1,-3.14,3.49
2026-06-04 10:07:59.000,drone_002,PLAN3,103.784702,30.767737,2070.9,45.93,-3.23,1.35
2026-06-04 10:07:59.500,drone_001,PLAN3,104.406747,30.589916,2237.9,90.05,-3.52,2.93
2026-06-04 10:07:59.500,drone_002,PLAN3,103.784032,30.767255,2064.5,46.94,-3.04,2.21
2026-06-04 10:08:00.000,drone_001,PLAN3,104.407611,30.590171,2229.7,90.38,-3.46,3.18
2026-06-04 10:08:00.000,drone_002,PLAN3,103.783404,30.766706,2054.4,46.56,-3.1,3.02
2026-06-04 10:08:00.500,drone_001,PLAN3,104.408501,30.590375,2223.6,89.81,-3.09,3.39
2026-06-04 10:08:00.500,drone_002,PLAN3,103.78278,30.766223,2046.4,46.64,-4.01,1.61
2026-06-04 10:08:01.000,drone_001,PLAN3,104.409375,30.59061,2211.5,89.66,-2.55,4.18
2026-06-04 10:08:01.000,drone_002,PLAN3,103.782153,30.765672,2039.6,47.5,-4.15,2.88
2026-06-04 10:08:01.500,drone_001,PLAN3,104.410266,30.590936,2206.4,89.06,-2.6,3.27
2026-06-04 10:08:01.500,drone_002,PLAN3,103.781484,30.76514,2032.0,46.92,-3.93,1.61
2026-06-04 10:08:02.000,drone_001,PLAN3,104.411145,30.591149,2196.5,90.05,-3.59,3.96
2026-06-04 10:08:02.000,drone_002,PLAN3,103.780859,30.764555,2024.2,46.93,-4.33,1.22
2026-06-04 10:08:02.500,drone_001,PLAN3,104.412121,30.591366,2188.5,89.18,-3.28,3.27
2026-06-04 10:08:02.500,drone_002,PLAN3,103.780271,30.764077,2017.1,47.36,-3.42,2.33
2026-06-04 10:08:03.000,drone_001,PLAN3,104.412984,30.591664,2178.9,89.49,-3.28,4.25
2026-06-04 10:08:03.000,drone_002,PLAN3,103.779579,30.763542,2010.1,46.94,-3.84,0.63
2026-06-04 10:08:03.500,drone_001,PLAN3,104.413776,30.5919,2170.2,89.66,-3.83,2.95
2026-06-04 10:08:03.500,drone_002,PLAN3,103.778909,30.763033,2000.9,47.18,-3.53,1.9
2026-06-04 10:08:04.000,drone_001,PLAN3,104.414725,30.592107,2164.3,89.09,-4.21,3.56
2026-06-04 10:08:04.000,drone_002,PLAN3,103.778335,30.762528,1993.4,47.07,-4.17,1.9
2026-06-04 10:08:04.500,drone_001,PLAN3,104.415631,30.59237,2155.3,88.94,-3.46,4.14
2026-06-04 10:08:04.500,drone_002,PLAN3,103.777682,30.762016,1985.8,47.25,-3.12,2.29
2026-06-04 10:08:05.000,drone_001,PLAN3,104.416492,30.592617,2146.6,89.06,-3.23,3.07
2026-06-04 10:08:05.000,drone_002,PLAN3,103.777039,30.761447,1975.6,47.01,-4.62,2.57
2026-06-04 10:08:05.500,drone_001,PLAN3,104.417345,30.592926,2138.6,88.84,-3.61,2.83
2026-06-04 10:08:05.500,drone_002,PLAN3,103.776466,30.760947,1968.8,47.27,-3.18,2.2
2026-06-04 10:08:06.000,drone_001,PLAN3,104.418309,30.593131,2129.0,89.45,-3.24,2.99
2026-06-04 10:08:06.000,drone_002,PLAN3,103.775767,30.760413,1961.1,47.46,-4.26,1.93
2026-06-04 10:08:06.500,drone_001,PLAN3,104.41915,30.593342,2118.7,88.87,-3.68,3.15
2026-06-04 10:08:06.500,drone_002,PLAN3,103.775136,30.759914,1951.3,47.05,-3.88,2.77
2026-06-04 10:08:07.000,drone_001,PLAN3,104.420024,30.593672,2113.0,89.26,-3.75,3.37
2026-06-04 10:08:07.000,drone_002,PLAN3,103.774518,30.75933,1945.4,47.68,-2.71,2.42
2026-06-04 10:08:07.500,drone_001,PLAN3,104.420887,30.593889,2104.7,88.61,-3.95,3.01
2026-06-04 10:08:07.500,drone_002,PLAN3,103.773936,30.758824,1936.3,48.02,-4.61,2.24
2026-06-04 10:08:08.000,drone_001,PLAN3,104.421747,30.594117,2095.0,88.48,-3.01,2.85
2026-06-04 10:08:08.000,drone_002,PLAN3,103.773252,30.758331,1929.1,47.08,-3.36,2.55
2026-06-04 10:08:08.500,drone_001,PLAN3,104.422735,30.594316,2087.3,88.54,-4.34,3.73
2026-06-04 10:08:08.500,drone_002,PLAN3,103.772648,30.75776,1920.5,47.68,-4.27,2.17
2026-06-04 10:08:09.000,drone_001,PLAN3,104.423631,30.594561,2077.4,88.4,-3.68,3.32
2026-06-04 10:08:09.000,drone_002,PLAN3,103.772004,30.757214,1911.7,47.88,-3.34,1.7
2026-06-04 10:08:09.500,drone_001,PLAN3,104.424487,30.59482,2069.4,87.7,-3.65,3.46
2026-06-04 10:08:09.500,drone_002,PLAN3,103.771419,30.756745,1901.9,48.04,-3.86,1.55
2026-06-04 10:08:10.000,drone_001,PLAN3,104.425301,30.595102,2061.7,88.42,-3.95,3.28
2026-06-04 10:08:10.000,drone_002,PLAN3,103.770732,30.756196,1895.1,47.77,-4.55,2.02
2026-06-04 10:08:10.500,drone_001,PLAN3,104.426233,30.59535,2049.8,87.95,-3.12,3.52
2026-06-04 10:08:10.500,drone_002,PLAN3,103.770136,30.75564,1886.0,47.73,-4.16,1.91
2026-06-04 10:08:11.000,drone_001,PLAN3,104.427083,30.595575,2044.6,88.22,-3.61,2.97
2026-06-04 10:08:11.000,drone_002,PLAN3,103.769461,30.755214,1877.1,48.2,-4.11,1.66
2026-06-04 10:08:11.500,drone_001,PLAN3,104.428039,30.595835,2033.4,88.44,-3.31,3.9
2026-06-04 10:08:11.500,drone_002,PLAN3,103.768826,30.754622,1869.3,48.29,-3.36,2.35
2026-06-04 10:08:12.000,drone_001,PLAN3,104.428892,30.596048,2026.8,87.59,-4.1,3.62
2026-06-04 10:08:12.000,drone_002,PLAN3,103.768181,30.754105,1859.8,47.64,-3.5,2.94
2026-06-04 10:08:12.500,drone_001,PLAN3,104.42974,30.596356,2016.4,87.98,-3.2,3.42
2026-06-04 10:08:12.500,drone_002,PLAN3,103.767609,30.753616,1852.0,47.79,-4.18,2.01
2026-06-04 10:08:13.000,drone_001,PLAN3,104.430679,30.596525,2009.3,88.22,-4.29,2.88
2026-06-04 10:08:13.000,drone_002,PLAN3,103.766947,30.753089,1843.8,48.35,-3.63,1.99
2026-06-04 10:08:13.500,drone_001,PLAN3,104.43155,30.596768,2000.8,87.85,-3.42,2.05
2026-06-04 10:08:13.500,drone_002,PLAN3,103.766347,30.752526,1835.0,48.57,-3.62,2.41
2026-06-04 10:08:14.000,drone_001,PLAN3,104.432418,30.597029,1989.9,87.75,-3.09,3.96
2026-06-04 10:08:14.000,drone_002,PLAN3,103.765664,30.751993,1826.8,48.87,-3.19,2.07
2026-06-04 10:08:14.500,drone_001,PLAN3,104.433326,30.597275,1980.9,87.39,-3.4,3.69
2026-06-04 10:08:14.500,drone_002,PLAN3,103.76499,30.751476,1819.5,48.23,-3.89,1.3
2026-06-04 10:08:15.000,drone_001,PLAN3,104.434205,30.597549,1972.2,87.67,-3.46,3.64
2026-06-04 10:08:15.000,drone_002,PLAN3,103.764387,30.750971,1810.8,48.56,-4.24,1.69
2026-06-04 10:08:15.500,drone_001,PLAN3,104.435048,30.59778,1963.0,86.61,-4.01,3.54
2026-06-04 10:08:15.500,drone_002,PLAN3,103.763806,30.750383,1802.6,48.39,-3.36,0.9
2026-06-04 10:08:16.000,drone_001,PLAN3,104.435906,30.597997,1954.7,87.09,-3.68,2.61
2026-06-04 10:08:16.000,drone_002,PLAN3,103.76309,30.749872,1792.5,48.7,-4.34,3.15
2026-06-04 10:08:16.500,drone_001,PLAN3,104.436859,30.598257,1944.5,87.45,-3.5,2.91
2026-06-04 10:08:16.500,drone_002,PLAN3,103.762535,30.749404,1785.7,48.72,-3.7,2.44
2026-06-04 10:08:17.000,drone_001,PLAN3,104.437701,30.598483,1936.5,87.09,-3.44,4.23
2026-06-04 10:08:17.000,drone_002,PLAN3,103.761901,30.74885,1776.1,48.21,-4.0,2.05
2026-06-04 10:08:17.500,drone_001,PLAN3,104.438595,30.598769,1927.5,87.3,-2.76,3.39
2026-06-04 10:08:17.500,drone_002,PLAN3,103.76121,30.748375,1767.0,48.24,-4.06,1.47
2026-06-04 10:08:18.000,drone_001,PLAN3,104.439529,30.598964,1918.9,86.6,-2.85,3.33
2026-06-04 10:08:18.000,drone_002,PLAN3,103.760635,30.747841,1759.7,48.95,-3.01,2.91
2026-06-04 10:08:18.500,drone_001,PLAN3,104.440388,30.599229,1909.7,87.06,-3.75,3.92
2026-06-04 10:08:18.500,drone_002,PLAN3,103.759992,30.747304,1751.5,48.73,-4.02,1.88
2026-06-04 10:08:19.000,drone_001,PLAN3,104.441206,30.59946,1899.5,86.85,-3.98,3.07
2026-06-04 10:08:19.000,drone_002,PLAN3,103.759386,30.74679,1741.3,48.5,-4.46,2.16
2026-06-04 10:08:19.500,drone_001,PLAN3,104.442119,30.599702,1891.4,86.78,-4.27,4.19
2026-06-04 10:08:19.500,drone_002,PLAN3,103.758759,30.746225,1733.2,48.87,-3.69,1.73
2026-06-04 10:08:20.000,drone_001,PLAN3,104.443051,30.599928,1881.7,86.31,-3.36,3.29
2026-06-04 10:08:20.000,drone_002,PLAN3,103.758083,30.745744,1724.1,48.92,-2.51,2.0
2026-06-04 10:08:20.500,drone_001,PLAN3,104.443903,30.600223,1872.4,86.15,-3.69,3.6
2026-06-04 10:08:20.500,drone_002,PLAN3,103.757441,30.745195,1717.3,48.54,-3.28,1.79
2026-06-04 10:08:21.000,drone_001,PLAN3,104.444783,30.600337,1864.9,86.7,-3.99,3.17
2026-06-04 10:08:21.000,drone_002,PLAN3,103.756784,30.744707,1706.0,48.52,-3.87,2.7
2026-06-04 10:08:21.500,drone_001,PLAN3,104.445623,30.600663,1854.6,86.71,-3.4,3.74
2026-06-04 10:08:21.500,drone_002,PLAN3,103.756192,30.744187,1699.1,48.79,-4.19,1.83
2026-06-04 10:08:22.000,drone_001,PLAN3,104.446489,30.600964,1847.0,87.04,-3.5,3.94
2026-06-04 10:08:22.000,drone_002,PLAN3,103.755533,30.743612,1688.4,49.32,-3.8,3.01
2026-06-04 10:08:22.500,drone_001,PLAN3,104.447407,30.60109,1836.3,86.21,-4.56,2.85
2026-06-04 10:08:22.500,drone_002,PLAN3,103.754936,30.743104,1681.6,48.17,-4.29,2.01
2026-06-04 10:08:23.000,drone_001,PLAN3,104.448329,30.601391,1828.3,85.94,-4.06,2.99
2026-06-04 10:08:23.000,drone_002,PLAN3,103.754319,30.742564,1671.3,49.08,-3.55,2.63
2026-06-04 10:08:23.500,drone_001,PLAN3,104.44915,30.601596,1818.2,85.69,-3.69,3.59
2026-06-04 10:08:23.500,drone_002,PLAN3,103.753673,30.742024,1663.7,49.63,-4.52,1.93
2026-06-04 10:08:24.000,drone_001,PLAN3,104.450028,30.601857,1808.7,85.8,-2.6,2.97
2026-06-04 10:08:24.000,drone_002,PLAN3,103.753078,30.741521,1656.5,48.89,-2.75,2.37
2026-06-04 10:08:24.500,drone_001,PLAN3,104.450881,30.602088,1801.3,86.24,-2.59,3.73
2026-06-04 10:08:24.500,drone_002,PLAN3,103.752431,30.741017,1644.0,49.11,-2.66,1.75
2026-06-04 10:08:25.000,drone_001,PLAN3,104.451806,30.602317,1792.2,85.55,-3.54,3.59
2026-06-04 10:08:25.000,drone_002,PLAN3,103.751783,30.740524,1639.6,49.46,-3.65,2.54
2026-06-04 10:08:25.500,drone_001,PLAN3,104.45267,30.602586,1783.3,84.94,-3.81,3.83
2026-06-04 10:08:25.500,drone_002,PLAN3,103.751173,30.739932,1630.1,49.12,-4.09,2.9
2026-06-04 10:08:26.000,drone_001,PLAN3,104.453529,30.602788,1772.0,85.88,-3.6,3.59
2026-06-04 10:08:26.000,drone_002,PLAN3,103.75054,30.739478,1619.1,48.88,-3.67,2.62
2026-06-04 10:08:26.500,drone_001,PLAN3,104.454467,30.603094,1764.3,85.68,-3.54,3.48
2026-06-04 10:08:26.500,drone_002,PLAN3,103.749888,30.738943,1610.5,49.25,-2.94,1.69
2026-06-04 10:08:27.000,drone_001,PLAN3,104.455296,30.603299,1753.4,85.35,-3.46,3.64
2026-06-04 10:08:27.000,drone_002,PLAN3,103.749266,30.73837,1603.1,49.58,-3.73,2.35
2026-06-04 10:08:27.500,drone_001,PLAN3,104.456201,30.603531,1745.8,85.14,-3.43,3.14
2026-06-04 10:08:27.500,drone_002,PLAN3,103.748645,30.737822,1593.4,49.27,-3.65,1.92
2026-06-04 10:08:28.000,drone_001,PLAN3,104.457003,30.60375,1737.1,85.47,-3.85,3.28
2026-06-04 10:08:28.000,drone_002,PLAN3,103.74805,30.737311,1583.8,49.96,-3.69,1.88
2026-06-04 10:08:28.500,drone_001,PLAN3,104.457971,30.604037,1726.4,85.49,-2.92,3.36
2026-06-04 10:08:28.500,drone_002,PLAN3,103.747457,30.736816,1577.5,49.41,-4.29,0.84
2026-06-04 10:08:29.000,drone_001,PLAN3,104.458802,30.604283,1717.2,84.45,-3.62,4.01
2026-06-04 10:08:29.000,drone_002,PLAN3,103.746657,30.736357,1567.7,49.95,-4.17,2.27
2026-06-04 10:08:29.500,drone_001,PLAN3,104.459726,30.604477,1710.2,85.17,-2.78,4.11
2026-06-04 10:08:29.500,drone_002,PLAN3,103.746101,30.735781,1557.8,50.1,-3.88,2.21
2026-06-04 10:08:30.000,drone_001,PLAN3,104.460498,30.604737,1701.0,85.26,-3.54,4.27
2026-06-04 10:08:30.000,drone_002,PLAN3,103.745519,30.735286,1548.8,49.88,-3.7,1.61
2026-06-04 10:08:30.500,drone_001,PLAN3,104.4614,30.605011,1692.2,84.45,-3.47,2.71
2026-06-04 10:08:30.500,drone_002,PLAN3,103.744883,30.734701,1540.8,49.82,-2.76,1.84
2026-06-04 10:08:31.000,drone_001,PLAN3,104.462313,30.605177,1680.0,84.89,-4.29,3.16
2026-06-04 10:08:31.000,drone_002,PLAN3,103.744275,30.734172,1531.8,50.48,-3.42,2.51
2026-06-04 10:08:31.500,drone_001,PLAN3,104.463198,30.605451,1673.3,84.44,-3.33,4.87
2026-06-04 10:08:31.500,drone_002,PLAN3,103.743599,30.733669,1523.1,50.41,-4.35,2.37
2026-06-04 10:08:32.000,drone_001,PLAN3,104.464002,30.605661,1661.8,84.39,-4.24,2.9
2026-06-04 10:08:32.000,drone_002,PLAN3,103.742955,30.733121,1514.1,50.56,-3.65,1.35
2026-06-04 10:08:32.500,drone_001,PLAN3,104.464933,30.605894,1653.7,84.53,-4.01,3.35
2026-06-04 10:08:32.500,drone_002,PLAN3,103.742344,30.732646,1506.3,50.77,-3.33,1.28
2026-06-04 10:08:33.000,drone_001,PLAN3,104.465812,30.606154,1644.8,84.47,-4.25,3.93
2026-06-04 10:08:33.000,drone_002,PLAN3,103.741742,30.732154,1498.4,50.16,-3.71,1.4
2026-06-04 10:08:33.500,drone_001,PLAN3,104.466735,30.606387,1636.7,84.92,-3.59,3.55
2026-06-04 10:08:33.500,drone_002,PLAN3,103.741068,30.731652,1489.4,50.48,-3.72,1.77
2026-06-04 10:08:34.000,drone_001,PLAN3,104.467482,30.606631,1628.9,84.14,-3.36,4.22
2026-06-04 10:08:34.000,drone_002,PLAN3,103.740483,30.731075,1481.1,50.76,-4.14,1.54
2026-06-04 10:08:34.500,drone_001,PLAN3,104.468412,30.606819,1619.2,83.86,-3.91,3.76
2026-06-04 10:08:34.500,drone_002,PLAN3,103.739833,30.730616,1471.7,50.62,-3.52,2.22
2026-06-04 10:08:35.000,drone_001,PLAN3,104.469283,30.60712,1608.2,83.77,-3.68,3.4
2026-06-04 10:08:35.000,drone_002,PLAN3,103.739144,30.730017,1462.6,50.06,-3.07,2.06
2026-06-04 10:08:35.500,drone_001,PLAN3,104.470163,30.607318,1600.0,83.74,-3.71,3.89
2026-06-04 10:08:35.500,drone_002,PLAN3,103.738555,30.72954,1454.6,50.73,-3.38,2.58
2026-06-04 10:08:36.000,drone_001,PLAN3,104.470999,30.607582,1590.1,83.82,-3.72,3.84
2026-06-04 10:08:36.000,drone_002,PLAN3,103.737977,30.729023,1445.0,50.69,-3.41,1.51
2026-06-04 10:08:36.500,drone_001,PLAN3,104.471971,30.60777,1582.2,83.75,-3.31,2.58
2026-06-04 10:08:36.500,drone_002,PLAN3,103.737368,30.728454,1436.5,50.91,-4.46,2.55
2026-06-04 10:08:37.000,drone_001,PLAN3,104.472782,30.607981,1569.9,83.69,-4.38,3.53
2026-06-04 10:08:37.000,drone_002,PLAN3,103.736723,30.727912,1427.0,50.91,-3.6,1.69
2026-06-04 10:08:37.500,drone_001,PLAN3,104.473633,30.608228,1563.3,83.12,-4.21,2.98
2026-06-04 10:08:37.500,drone_002,PLAN3,103.736101,30.727353,1420.1,51.22,-3.14,0.57
2026-06-04 10:08:38.000,drone_001,PLAN3,104.474472,30.608507,1551.8,83.5,-4.24,3.4
2026-06-04 10:08:38.000,drone_002,PLAN3,103.735483,30.726884,1409.2,51.28,-4.13,1.66
2026-06-04 10:08:38.500,drone_001,PLAN3,104.475437,30.608752,1544.1,83.25,-3.86,3.39
2026-06-04 10:08:38.500,drone_002,PLAN3,103.734862,30.72634,1401.6,50.79,-3.95,2.57
2026-06-04 10:08:39.000,drone_001,PLAN3,104.476228,30.608958,1535.8,83.64,-2.58,3.15
2026-06-04 10:08:39.000,drone_002,PLAN3,103.734198,30.725865,1393.6,50.87,-3.26,2.15
2026-06-04 10:08:39.500,drone_001,PLAN3,104.477151,30.609152,1525.9,83.25,-3.63,3.08
2026-06-04 10:08:39.500,drone_002,PLAN3,103.733569,30.725322,1385.6,51.35,-3.7,2.2
2026-06-04 10:08:40.000,drone_001,PLAN3,104.478048,30.609414,1519.9,83.48,-3.28,3.44
2026-06-04 10:08:40.000,drone_002,PLAN3,103.732946,30.72483,1375.6,51.04,-3.22,2.25
2026-06-04 10:08:40.500,drone_001,PLAN3,104.478882,30.609677,1507.9,82.99,-3.02,3.0
2026-06-04 10:08:40.500,drone_002,PLAN3,103.732258,30.724286,1367.6,50.98,-4.04,2.08
2026-06-04 10:08:41.000,drone_001,PLAN3,104.479779,30.609907,1498.6,83.35,-3.49,3.82
2026-06-04 10:08:41.000,drone_002,PLAN3,103.731672,30.723751,1357.7,50.95,-3.37,1.67
2026-06-04 10:08:41.500,drone_001,PLAN3,104.480571,30.610195,1492.2,83.39,-3.37,3.39
2026-06-04 10:08:41.500,drone_002,PLAN3,103.731056,30.723196,1350.6,51.65,-3.88,2.31
2026-06-04 10:08:42.000,drone_001,PLAN3,104.481496,30.610349,1480.8,83.2,-4.16,3.6
2026-06-04 10:08:42.000,drone_002,PLAN3,103.73048,30.72269,1341.6,51.57,-3.15,2.39
2026-06-04 10:08:42.500,drone_001,PLAN3,104.482313,30.61057,1471.5,83.17,-3.77,2.97
2026-06-04 10:08:42.500,drone_002,PLAN3,103.72985,30.722175,1333.3,51.53,-4.04,2.29
2026-06-04 10:08:43.000,drone_001,PLAN3,104.483132,30.610812,1463.3,83.3,-3.39,4.24
2026-06-04 10:08:43.000,drone_002,PLAN3,103.72915,30.721675,1324.3,51.69,-3.93,2.2
2026-06-04 10:08:43.500,drone_001,PLAN3,104.484045,30.611068,1455.4,82.88,-1.73,2.78
2026-06-04 10:08:43.500,drone_002,PLAN3,103.728625,30.721116,1316.3,51.72,-3.28,2.9
2026-06-04 10:08:44.000,drone_001,PLAN3,104.484909,30.611288,1444.7,82.22,-4.06,3.38
2026-06-04 10:08:44.000,drone_002,PLAN3,103.727941,30.72065,1306.7,51.41,-3.1,1.27
2026-06-04 10:08:44.500,drone_001,PLAN3,104.485805,30.611597,1437.0,82.29,-3.2,3.26
2026-06-04 10:08:44.500,drone_002,PLAN3,103.727329,30.72012,1298.3,51.61,-3.76,1.61
2026-06-04 10:08:45.000,drone_001,PLAN3,104.486646,30.611747,1427.9,82.46,-4.32,3.69
2026-06-04 10:08:45.000,drone_002,PLAN3,103.726673,30.719584,1289.6,51.63,-3.82,2.5
2026-06-04 10:08:45.500,drone_001,PLAN3,104.487507,30.612035,1419.7,83.18,-4.14,2.85
2026-06-04 10:08:45.500,drone_002,PLAN3,103.726111,30.7191,1282.2,51.81,-3.56,1.16
2026-06-04 10:08:46.000,drone_001,PLAN3,104.488445,30.61223,1410.0,82.12,-3.81,3.61
2026-06-04 10:08:46.000,drone_002,PLAN3,103.725445,30.718585,1273.5,52.03,-3.77,3.02
2026-06-04 10:08:46.500,drone_001,PLAN3,104.489226,30.612454,1399.8,82.21,-3.49,4.19
2026-06-04 10:08:46.500,drone_002,PLAN3,103.724835,30.718072,1264.3,51.67,-4.27,2.69
